,open,high,low,close
0,41.8,41.8,41.35,41.35
1,41.35,41.6,41.35,41.35
2,41.3,41.8,41.3,41.8
3,41.8,41.8,41.4,41.5
4,41.5,41.55,41.15,41.15
5,41.35,41.35,41.15,41.2
